"ID","LINHA","COLUNA","CODIGO_DENTISTA","HORA","USUARIO","MODIFICADO","DIA_SEMANA","NUMERO_SEMANA","INCLUIDO","EXCLUIDO","DATA_UNICA","CODIGO_ESPECIALIDADE"
1151,16,4,"34",10:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1152,17,4,"34",10:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1153,18,4,"34",11:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1154,19,4,"34",11:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1155,20,4,"34",11:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1156,21,4,"34",11:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1157,6,5,"34",08:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1158,7,5,"34",08:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1159,8,5,"34",08:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1160,9,5,"34",08:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1161,10,5,"34",09:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1162,11,5,"34",09:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1163,12,5,"34",09:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1164,13,5,"34",09:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1165,14,5,"34",10:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1166,15,5,"34",10:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1167,16,5,"34",10:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1168,17,5,"34",10:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1169,18,5,"34",11:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1170,19,5,"34",11:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1171,20,5,"34",11:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1172,21,5,"34",11:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1173,6,6,"34",08:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1174,7,6,"34",08:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1175,8,6,"34",08:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1176,9,6,"34",08:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1177,10,6,"34",09:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1178,11,6,"34",09:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1179,12,6,"34",09:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1180,13,6,"34",09:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1181,14,6,"34",10:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1182,15,6,"34",10:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1183,16,6,"34",10:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1184,17,6,"34",10:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1185,18,6,"34",11:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1186,19,6,"34",11:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1187,20,6,"34",11:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1188,21,6,"34",11:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1189,28,1,"34",13:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1190,29,1,"34",13:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1191,30,1,"34",14:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1192,31,1,"34",14:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1193,32,1,"34",14:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1194,33,1,"34",14:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1195,34,1,"34",15:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1196,35,1,"34",15:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1197,36,1,"34",15:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1198,37,1,"34",15:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1199,38,1,"34",16:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1200,39,1,"34",16:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1201,40,1,"34",16:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1202,41,1,"34",16:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1203,42,1,"34",17:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1204,43,1,"34",17:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1205,44,1,"34",17:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1206,28,2,"34",13:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1207,29,2,"34",13:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1208,30,2,"34",14:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1209,31,2,"34",14:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1210,32,2,"34",14:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1211,33,2,"34",14:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1212,34,2,"34",15:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1213,35,2,"34",15:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1214,36,2,"34",15:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1215,37,2,"34",15:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1216,38,2,"34",16:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1217,39,2,"34",16:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1218,40,2,"34",16:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1219,41,2,"34",16:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1220,42,2,"34",17:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1221,43,2,"34",17:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1222,44,2,"34",17:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1223,28,3,"34",13:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1224,29,3,"34",13:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1225,30,3,"34",14:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1226,31,3,"34",14:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1227,32,3,"34",14:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1228,33,3,"34",14:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1229,34,3,"34",15:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1230,35,3,"34",15:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1231,36,3,"34",15:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1232,37,3,"34",15:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1233,38,3,"34",16:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1234,39,3,"34",16:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1235,40,3,"34",16:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1236,41,3,"34",16:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1237,42,3,"34",17:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1238,43,3,"34",17:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1239,44,3,"34",17:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1240,28,4,"34",13:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1241,29,4,"34",13:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1242,30,4,"34",14:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1243,31,4,"34",14:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1244,32,4,"34",14:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1245,33,4,"34",14:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1246,34,4,"34",15:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1247,35,4,"34",15:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1248,36,4,"34",15:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1249,37,4,"34",15:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1250,38,4,"34",16:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1251,39,4,"34",16:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1252,40,4,"34",16:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1253,41,4,"34",16:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1254,42,4,"34",17:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1255,43,4,"34",17:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1256,44,4,"34",17:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1257,28,5,"34",13:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1258,29,5,"34",13:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1259,30,5,"34",14:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1260,31,5,"34",14:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1261,32,5,"34",14:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1262,33,5,"34",14:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1263,34,5,"34",15:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1264,35,5,"34",15:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1265,36,5,"34",15:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1266,37,5,"34",15:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1267,38,5,"34",16:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1268,39,5,"34",16:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1269,40,5,"34",16:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1270,41,5,"34",16:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1271,42,5,"34",17:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1272,43,5,"34",17:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1273,44,5,"34",17:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1274,6,1,"35",08:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1275,7,1,"35",08:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1276,8,1,"35",08:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1277,9,1,"35",08:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1278,10,1,"35",09:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1279,11,1,"35",09:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1280,12,1,"35",09:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1281,13,1,"35",09:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1282,14,1,"35",10:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1283,15,1,"35",10:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1284,16,1,"35",10:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1285,17,1,"35",10:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1286,18,1,"35",11:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1287,19,1,"35",11:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1288,20,1,"35",11:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1289,21,1,"35",11:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1290,6,3,"35",08:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1291,7,3,"35",08:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1292,8,3,"35",08:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1293,9,3,"35",08:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1294,10,3,"35",09:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1295,11,3,"35",09:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1296,12,3,"35",09:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1297,13,3,"35",09:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1298,14,3,"35",10:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1299,15,3,"35",10:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1300,16,3,"35",10:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1301,17,3,"35",10:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1302,18,3,"35",11:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1303,19,3,"35",11:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1304,20,3,"35",11:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1305,21,3,"35",11:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1306,6,4,"35",08:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1307,7,4,"35",08:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1308,8,4,"35",08:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1309,9,4,"35",08:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1310,10,4,"35",09:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1311,11,4,"35",09:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1312,12,4,"35",09:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1313,13,4,"35",09:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1314,14,4,"35",10:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1315,15,4,"35",10:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1316,16,4,"35",10:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1317,17,4,"35",10:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1318,18,4,"35",11:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1319,19,4,"35",11:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1320,20,4,"35",11:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1321,21,4,"35",11:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1322,6,5,"35",08:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1323,7,5,"35",08:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1324,8,5,"35",08:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1325,9,5,"35",08:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1326,10,5,"35",09:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1327,11,5,"35",09:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1328,12,5,"35",09:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1329,13,5,"35",09:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1330,14,5,"35",10:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1331,15,5,"35",10:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1332,16,5,"35",10:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1333,17,5,"35",10:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1334,18,5,"35",11:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1335,19,5,"35",11:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1336,20,5,"35",11:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1337,21,5,"35",11:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1338,6,6,"35",08:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1339,7,6,"35",08:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1340,8,6,"35",08:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1341,9,6,"35",08:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1342,10,6,"35",09:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1343,11,6,"35",09:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1344,12,6,"35",09:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1345,13,6,"35",09:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1346,14,6,"35",10:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1347,15,6,"35",10:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1348,16,6,"35",10:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1349,17,6,"35",10:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1350,18,6,"35",11:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1351,19,6,"35",11:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1352,20,6,"35",11:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1353,21,6,"35",11:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-12-05,
1354,6,6,"35",08:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1355,7,6,"35",08:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1356,8,6,"35",08:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1357,9,6,"35",08:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1358,10,6,"35",09:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1359,11,6,"35",09:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1360,12,6,"35",09:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1361,13,6,"35",09:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1362,14,6,"35",10:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1363,15,6,"35",10:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1364,16,6,"35",10:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1365,17,6,"35",10:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1366,18,6,"35",11:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1367,19,6,"35",11:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1368,20,6,"35",11:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1369,21,6,"35",11:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,,
1370,28,1,"35",13:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1371,29,1,"35",13:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1372,30,1,"35",14:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1373,31,1,"35",14:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1374,32,1,"35",14:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1375,33,1,"35",14:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1376,34,1,"35",15:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1377,35,1,"35",15:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1378,36,1,"35",15:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1379,37,1,"35",15:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1380,38,1,"35",16:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1381,39,1,"35",16:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1382,40,1,"35",16:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1383,41,1,"35",16:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1384,42,1,"35",17:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1385,43,1,"35",17:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1386,44,1,"35",17:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1387,45,1,"35",17:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
1388,28,2,"35",13:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1389,29,2,"35",13:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1390,30,2,"35",14:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1391,31,2,"35",14:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1392,32,2,"35",14:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1393,33,2,"35",14:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1394,34,2,"35",15:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1395,35,2,"35",15:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1396,36,2,"35",15:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1397,37,2,"35",15:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1398,38,2,"35",16:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1399,39,2,"35",16:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1400,40,2,"35",16:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1401,41,2,"35",16:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1402,42,2,"35",17:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1403,43,2,"35",17:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1404,44,2,"35",17:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1405,45,2,"35",17:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
1406,28,3,"35",13:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1407,29,3,"35",13:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1408,30,3,"35",14:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1409,31,3,"35",14:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1410,32,3,"35",14:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1411,33,3,"35",14:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1412,34,3,"35",15:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1413,35,3,"35",15:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1414,36,3,"35",15:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1415,37,3,"35",15:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1416,38,3,"35",16:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1417,39,3,"35",16:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1418,40,3,"35",16:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1419,41,3,"35",16:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1420,42,3,"35",17:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1421,43,3,"35",17:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1422,44,3,"35",17:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1423,45,3,"35",17:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
1424,28,4,"35",13:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1425,29,4,"35",13:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1426,30,4,"35",14:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1427,31,4,"35",14:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1428,32,4,"35",14:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1429,33,4,"35",14:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1430,34,4,"35",15:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1431,35,4,"35",15:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1432,36,4,"35",15:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1433,37,4,"35",15:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1434,38,4,"35",16:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1435,39,4,"35",16:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1436,40,4,"35",16:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1437,41,4,"35",16:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1438,42,4,"35",17:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1439,43,4,"35",17:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1440,44,4,"35",17:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1441,45,4,"35",17:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,,,
1442,28,5,"35",13:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1443,29,5,"35",13:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1444,30,5,"35",14:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1445,31,5,"35",14:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1446,32,5,"35",14:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
1447,33,5,"35",14:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,,,
